出表日期,報告年度,公司代號,公司名稱,用水量(公噸),資料範圍,用水密集度-密集度(公噸/單位),用水密集度-單位,取得驗證,水資源管理或減量目標
1111005,110,2485,兆赫,47266.0000,僅母公司,0.0000,營業額,N,尚無資料
1111005,110,2486,一詮,194314.0000,110年度自來水水費通知單,0.0646,千元營業額,N,"1、.降低設備水資源用量。
2、.定期檢查廠區原水與製程用水管線，避免水資源洩漏，造成浪費。
3、.持續進行節水宣導，鼓勵員工節約用水。
4、.提升回收水再使用，降低對原水的依賴。"
1111005,110,2488,漢平,7100.0000,2021年自來水公司帳單,2.8560,7100度 除以 2486百萬營收 = 2.856,N,監測用水量變化，避免管路漏水或設備故障，造成的水資源浪費
1111005,110,2489,瑞軒,118547.0000,"1.範疇涵蓋母公司(含總公司/越南廠)及子公司(蘇州樂軒科技有限公司)
2.所有範疇區域用水皆來自第三方供應自來水",5.3320,營業額,N,"進行節約用水宣導並每日巡檢水閥門等管件以即時處理漏水
越南廠實施空調排放水回收並用以進行廠房降溫
制定《水污染管制程序》、《廢棄物管制程序》作為污染防制行動"
1111005,110,2491,吉祥全,799.0000,母子公司,,,N,"本公司所屬產業用水量不大，經鑑別主要使用水為廠區之自來水廠供水等生活用水。以制度規範及人員宣導(利用新進人員訓練及部門教育訓練進行強化宣導)。本公司仍將持續思考水資源回收與再探討進化方式，提升整體用水效率。
訂定節約用水110年度目標增減幅度為2%。"
1111005,110,2492,華新科,2908644.0000,華新科技及子公司(東莞華科電子有限公司 / 蘇州華科電子有限公司 / 廣州匯僑電子有限公司),0.0024,產品,N,尚未建立
1111005,110,2493,揚博,,,,,N,無資料
1111005,110,2495,普安,,,,,N,用水量部分因園區統一計量而無確切使用數據，惟本公司生產過程無製程用水需求，水資源耗用主要在民生用水部分，故內部持續向同仁進行用水習慣宣導，落實節約用水政策。
1111005,110,2496,卓越,,,,,N,暫無相關規劃。
1111005,110,2497,怡利電,,,,,N,尚在時程規劃
1111005,110,2498,宏達電,81206.0000,範圍以HTC台灣區域為主，涵蓋所有HTC在台灣執行營運的母子公司組織範疇,0.1300,81206度/年/1720人/360日=0.13度/日,AA1000,"HTC總公司與工廠用水均為員工辦公與生活使用，且生產線均為乾製程，產生的污水主要來自於員工的廁所及清洗等生活污水與餐廳廢水，並無製程廢水，並不會對附近水體造成不良影響。
2021年度水資源管理目標為用水回收率75%"
1111005,110,2501,國建,1351.0000,僅母公司,8.8900,員工人數,僅就資料內容進行確認,"一、水資源管理政策下：
1.加強新進人員對公司環境政策之宣導及管理。
2.水龍頭改為自動出水方式，並將龍頭及便器調整最適當水量。
3.宣導洗滌器具好習慣，減少用水量。
4.隨時巡檢用水器具，若有故障漏水即時檢修。
5.全面推行自用環保杯活動。
6.全面更新變頻節能空調設備，大量減少冷卻水使用量。
二、用水減量目標，以每年減少5%使用量為目標。"
1111005,110,2504,國產,153970.0000,僅總公司及汐止、台中及台南廠,,,N,宣導節約用水
1111005,110,2505,國揚,,,,,N,尚無水資源管理或減量目標
1111005,110,2506,太設,,,,,N,無資料。
1111005,110,2509,全坤建,,,,,N,不適用
1111005,110,2511,太子,243.8690,母公司,2.4600,"平方公尺(總樓地板面積為99,150平方公尺)",N,無
1111005,110,2514,龍邦,,,,,N,無資料
1111005,110,2515,中工,,,,,N,無資料
1111005,110,2516,新建,,,,,N,尚未訂定
1111005,110,2520,冠德,1324.0000,冠德大樓用水量,,,N,節省0.5%
1111005,110,2524,京城,,,,,N,無。
1111005,110,2527,宏璟,,,,,N,不適用
1111005,110,2528,皇普,,,,,N,無
1111005,110,2530,華建,564.4500,母公司,0.4200,以用水量/面積計算,N,"本公司水資源管理或減量之中長期目標，預計於於2020 年至2025 年總用水密集度
維持0.9 m3/m2以下。"
1111005,110,2534,宏盛,,,,,N,N/A
1111005,110,2535,達欣工,2203.0000,母公司營運總部,0.1487,營業額( /百萬 ),N,進行節水宣導、水龍頭加裝節水器節省用水量、檢查供水系統是否有漏水並即時報修、工岸設置水撲滿等雨水截留設備
1111005,110,2536,宏普,,,,,N,不適用
1111005,110,2537,聯上發,,,,,N,
1111005,110,2538,基泰,,,,,N,無
1111005,110,2539,櫻花建,229158.0000,母公司,0.5113,總樓地板面積㎡,N,尚未訂定相關政策
1111005,110,2540,愛山林,,,,,N,節水技術最佳化，持續提高水回收率
1111005,110,2542,興富發,2011.0000,母公司,5.9086,營業額,N,"1.選用具省水標章之設備、採用感應式節水水龍頭。
2.工地廢水經初步沉澱後，排至廢水管，進行再次沉澱處理後，再排放至政府指定排水溝。"
1111005,110,2543,皇昌,,,,,N,每年減少1%用水量
1111005,110,2545,皇翔,,,,,N,尚未啟動
1111005,110,2546,根基,1324.0000,冠德大樓用水量,,,N,較上一年度節省0.5%
1111005,110,2547,日勝生,36864.0000,日勝生/日鼎水務/萬達通/青埔案,11.3800,日勝生: 噸/人,N,"日勝生
透過汰換水龍頭進水閥及採購泡沫洗手乳，將節約用水落實於日常營運活動中。
萬達通
每月檢視用水量變化，掌握水資源使用情況，並研擬省水方案，轉運站用水密度以降低1%為目標，且每4小時有場站管理人員巡查站內是否有設施漏水。
日鼎水務
針對日益嚴重的缺水風險與限水問題，規劃相關應變措施，加強自來水管線抓漏，定期申報並維護CWMS系統，掌握每日放放流水水質。也持續推廣回收水之取用，及節水措施之改善，並要求員工及廠商節約用水，並掌握水資源使用情況。"
1111005,110,2548,華固,962.0000,僅母公司辦公室,2.8730,母公司樓地板面積(坪),N,"1.調整水龍頭出水量（如：調整出水水量或加裝省水水龍頭裝置）
2.宣導同仁沖水、洗手時，每次沖溼和洗淨間暫時關閉水源"
1111005,110,2597,潤弘,581735.0000,冬山廠冷卻用水,,,N,詳年報說明
1111005,110,2601,益航,1023.2200,合併財務報表之母子公司,,,N,加強現場管理，減少用水浪費。部分水資源回收再利用。採用節水設備，以達到減量使用，污水污水符合國家排放水標準規定
1111005,110,2603,長榮,122092.0000,海上船舶及陸上營運,,,N,陸上2025年及2030年與2020年相比各減2.5%及7.5%
1111005,110,2605,新興,,,,,N,無資料
1111005,110,2606,裕民,1.5800,船舶艙底水及排泄汙水,,,DNV VeriSustain 中度保證等級,每月排放限制為小於3500公升
1111005,110,2607,榮運,,,,,N,無
1111005,110,2608,嘉里大榮,1935990.8555,嘉里大榮總公司及全部營運站點(不含關係企業),,,N,設置省水裝置，宣導節約用水。
1111005,110,2609,陽明,41613.0000,七堵總公司、基隆分公司(含基隆陽明貨櫃場)、高雄分公司(含70號碼頭)、台灣營業部、梧棲辦公室。,,,N,設置省水裝置，宣導節約用水。
1111005,110,2610,華航,118422.0000,2021年度用水總量,10.8700,用水總量/總員工人數,ISO 14001,"1.2021年本公司取水量計為118,422度，相較於2020年減少約12%。2021年考量防疫需求，確保政府公衛要求之清潔效果
及風險管控，調整部分區域設施。本公司仍積極增設水表、中水回收管道，亦持續推動節約澆灌用水，實施ECO-SHINE、
Callington等環保省水飛機清洗技術等措施。在防疫優先前提下，從系統面、管理面最小化水資源的耗用。
2. 減量目標：
(1) 2023年地面用水較2018年減量5%
(2) 2025年地面用水較2018年減量7%
(3) 2030年地面用水較2018年減量10%"
